cmc_id,symbol,name,asset_class,sector,coin_staking_type,lambda_months,lambda_n_channels,lambda_channels,has_ch1,has_ch2,has_ch3_v,has_ch3_d,has_nvt_gl,nvt_months,pq_source,has_tvl,tvl_months,holder_count,est_getlogs_calls,evm_chain,etherscan_reachable,coverage_status,what_needed
90,DIME,Dimecoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
3441,DIVI,Divi,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
77,DMD,Diamond,coin,Farm;Yield,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
74,DOGE,Dogecoin,coin,Chain;Payments;Meme,pow_only,0,0,,False,False,False,False,True,118,bitinfocharts_sentinusd,False,0,,,,,complete,COMPLETE
551,DONU,Donu,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
145,DOPE,DopeCoin,coin,Dexs,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
6636,DOT,Polkadot,coin,Foundation;Liquid Staking;Yield;Layer-1,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
660,DSH,Dashcoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
69,DTC,Datacoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
4092,DUSK,Dusk,coin,Layer-1;Privacy;RWA;Smart Contract Platform;Zero Knowledge,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
7,DVC,Devcoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1476,DWC,DeepWebCash,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
28324,DYDX,dYdX,coin,Derivatives;Layer-1;Perpetuals,pos_possible,1,1,ch3_voting,False,False,True,False,False,0,,False,0,,,,,partial,pq_nvtgl
1587,DYN,Dynamic,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
85,EAC,EarthCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1615,EB3,EB3 Coin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1711,ECA,Electra,coin,Payments,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
212,ECC,ECC,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
1618,ECN,E-coin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
3344,ECOREAL,Ecoreal Estate,coin,Smart Contract Platform,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
1358,EDC,EDC Blockchain v1 [old],coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
234,EFL,e-Gulden,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1148,EGC,EverGreenCoin,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
6892,EGLD,MultiversX,coin,AI/Big Data;DePIN;Gaming;Identity;Layer-1;Metaverse;Payments;Smart Contract Platform,pos,68,1,ch1_staking,True,False,False,False,True,32,defillama_chain_dex,False,0,,,,,complete,COMPLETE
2453,EKT,EDUCare,coin,Smart Contract Platform,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
2492,ELA,Elastos,coin,DePIN;Storage,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
2299,ELF,aelf,coin,Algo-Stables;Interoperability;Layer-1;Smart Contract Platform,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
558,EMC,Emercoin,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
201,EMC2,Einsteinium,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
2130,ENJ,Enjin Coin,coin,NFT;Gaming;Layer-1;Metaverse,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
322,ENRG,Energycoin,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
1765,EOS,EOS,coin,Lending;Payments;Smart Contract Platform,pos_possible,0,0,,False,False,False,False,True,37,defillama_chain_dex,False,0,,,,,partial,ch1_staking[pos_possible]
964,ERC,EuropeCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1762,ERG,Ergo,coin,Layer-1;Privacy;Smart Contract Platform,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1238,ESP,Espers,coin,Payments,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
1321,ETC,Ethereum Classic,coin,Layer-1;Smart Contract Platform,pow_only,0,0,,False,False,False,False,True,107,bitinfocharts_sentinusd,False,0,,,,,complete,COMPLETE
1027,ETH,Ethereum,coin,Foundation;Layer-1;Payments;Smart Contract Platform,pos,66,1,ch1_staking,True,False,False,False,True,79,defillama_chain_dex,False,0,,,,,complete,COMPLETE
29814,ETHFI,ether.fi,coin,Crypto Card Issuer;Lending;Liquid Restaking;Onchain Capital Allocator,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
21296,ETHW,EthereumPoW,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
2137,ETN,Electroneum,coin,Layer-1;Payments,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1703,ETP,Metaverse ETP,coin,Smart Contract Platform,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
2843,ETZ,Ether Zero,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
7505,EVER,Everscale,coin,Layer-1,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
2526,EVN,Envion,coin,Smart Contract Platform,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
2034,EVX,Everex,coin,Smart Contract Platform,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
96,EXC,Extremecoin,coin,Dexs,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
633,EXCL,ExclusiveCoin,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
185,EXE,Execoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1070,EXP,Expanse,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
381,FC2,FuelCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
370,FCN,Fantomcoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
2870,FGC,FantasyGold,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
2280,FIL,Filecoin,coin,Chain;AI/Big Data;DePIN;Storage;Layer-1,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1414,FIRO,Firo,coin,Payments;Privacy;Zero Knowledge,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
152,FLAP,FlappyCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
4842,FLG,Folgory Coin,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
4558,FLOW,Flow,coin,Chain;Dexs;NFT;Layer-1,pos,0,0,,False,False,False,False,True,38,defillama_chain_dex,False,0,,,,,partial,ch1_staking
7950,FLR,Flare,coin,Chain;Layer-1,pos_possible,32,1,ch1_staking,True,False,False,False,True,14,defillama_chain_dex,False,0,,,,,complete,COMPLETE
218,FLT,FlutterCoin,coin,Derivatives,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
3029,FLUX,Flux,coin,Lending;AI/Big Data;DePIN;Storage;Interoperability;Privacy;Smart Contract Platform,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
4058,FO,FIBOS,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
10,FRC,Freicoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
3388,FREE,FREEdom Coin,coin,Dexs;Payments,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
32,FST,Fastcoin,coin,Derivatives,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
8,FTC,Feathercoin,coin,NFT;Payments,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
3513,FTM,Fantom,coin,Chain;Layer-1;Smart Contract Platform,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
22615,FTN,Fasttoken,coin,Chain;Layer-1,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
965,FUNK,The Cypherfunks,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
32120,G,Gravity,coin,Canonical Bridge;Layer-1,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
7080,GALA,Gala,coin,NFT;Gaming;Layer-1,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
576,GAME,GameCredits,coin,Algo-Stables;NFT;Gaming;Metaverse,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1285,GB,GoldBlocks,coin,Lending,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
1531,GCC,Global Cryptocurrency,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
730,GCN,GCN Coin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
25,GLC,Goldcoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
51,GLC,GlobalCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
6836,GLMR,Moonbeam,coin,Canonical Bridge;Layer-1;Smart Contract Platform,pos_possible,52,1,ch1_staking,True,False,False,False,True,40,defillama_chain_dex,False,0,,,,,complete,COMPLETE
1659,GNO,Gnosis,coin,Chain;DEX;Layer-1;Prediction Market,pos_possible,52,1,ch3_voting,False,False,True,False,True,57,defillama_chain_dex,False,0,,,,,complete,COMPLETE
2291,GNX,Genaro Network,coin,DePIN,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
2861,GO,GoChain,coin,Smart Contract Platform,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
833,GRC,Gridcoin,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
3709,GRIN,Grin,coin,Payments;Privacy,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
258,GRS,Groestlcoin,coin,Payments;Privacy,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
977,GXX,GravityCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1329,GYC,Gycoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
701,HAM,HamRadioCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
4642,HBAR,Hedera,coin,Chain;DAG;Layer-1;Payments;RWA,pos_possible,0,0,,False,False,False,False,True,33,defillama_chain_dex,False,0,,,,,partial,ch1_staking[pos_possible]
78,HBN,HoboNickels,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1903,HC,HyperCash,coin,Payments,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
202,HEX,Heisenberg,coin,Yield,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
5370,HIVE,Hive,coin,Layer-1,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
1173,HMP,HempCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1004,HNC,Hellenic Coin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
5665,HNT,Helium,coin,Chain;DePIN;IoT,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1195,HODL,HOdlcoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1628,HPAY,HappyPay,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
2345,HPB,High Performance Blockchain,coin,Smart Contract Platform,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
1220,HTC,HitCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
2315,HTML,HTMLCOIN,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
616,HTML5,HTML5COIN,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
5552,HTR,Hathor,coin,RWA;Smart Contract Platform,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
130,HUC,HunterCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1466,HUSH,Hush,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
3147,HYC,HYCON,coin,DAG,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
32196,HYPE,Hyperliquid,coin,Bridge;Derivatives;Dexs;Layer-1;Perpetuals,pos_possible,0,0,,False,False,False,False,True,6,defillama_chain_dex,False,0,,,,,partial,ch1_staking[pos_possible]
353,HYPER,Hyper,coin,Cross Chain Bridge;Prediction Market,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
63,I0C,I0Coin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
8916,ICP,Internet Computer,coin,Chain;AI/Big Data;NFT;DePIN;Gaming;Interoperability;Layer-1;Metaverse;Privacy;RWA;Smart Contract Platform;Storage,unknown,0,0,,False,False,False,False,True,23,defillama_chain_dex,False,0,,,,,partial,ch1_staking[unknown]
41,IFC,Infinitecoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
3617,ILC,ILCOIN,coin,Storage;Payments,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1069,INFX,Influxcoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
7226,INJ,Injective,coin,Bridge;Chain;Derivatives;Dexs;AI/Big Data;DEX;Layer-1;RWA;Smart Contract Platform,pos,0,0,,False,False,False,False,True,47,defillama_chain_dex,False,0,,,,,partial,ch1_staking
1445,INSANE,InsaneCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
495,IOC,I/O Coin,coin,Storage,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
1281,ION,ION,coin,Lending;Synthetics,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
1464,IOP,Internet of People,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
1720,IOTA,IOTA,coin,DAG;DePIN;IoT;Layer-1;Payments;RWA,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
2777,IOTX,IoTeX,coin,Chain;AI/Big Data;DePIN;IoT;Layer-1,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
35626,IP,Story,coin,Chain;AI/Big Data;Layer-1;Smart Contract Platform,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
2251,ITC,IoT Chain,coin,IoT;Smart Contract Platform,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
13,IXC,Ixcoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
536,J,Joincoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
11396,JOE,JOE,coin,DEX Aggregator;Dexs;Farm;Lending;DEX;Yield,pos,6,1,ch3_voting,False,False,True,False,False,0,,False,0,,,,,partial,pq_nvtgl
28541,JTO,Jito,coin,DAO Service Provider;Liquid Staking;Restaking,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
38192,JUPSOL,Jupiter Staked SOL,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
5453,KAI,KardiaChain,coin,Derivatives;Dexs;Interoperability;Smart Contract Platform,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
32880,KAIA,Kaia,coin,Layer-1,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
116,KARMA,Karmacoin,coin,Reserve Currency,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
20396,KAS,Kaspa,coin,DAG;Layer-1,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
4846,KAVA,Kava,coin,Layer-1,pos_possible,0,0,,False,False,False,False,True,36,defillama_chain_dex,False,0,,,,,partial,ch1_staking[pos_possible]
1371,KB3,B3Coin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
5647,KDA,Kadena,coin,AI/Big Data;NFT;Gaming;Layer-1;Smart Contract Platform,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1993,KIN,Kin,coin,Smart Contract Platform,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
38828,KITE,Kite,coin,CDP;AI Agents;AI/Big Data;Layer-1,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
4256,KLAY,Klaytn,coin,Layer-1,pos_possible,43,1,ch1_staking,True,False,False,False,True,20,defillama_chain_dex,False,0,,,,,complete,COMPLETE
1182,KLC,KiloCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1521,KMD,Komodo,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
815,KOBO,Kobocoin,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
36066,KTA,Keeta,coin,Canonical Bridge;Layer-1,pos_possible,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pos_possible] | pq_nvtgl
1529,KUSH,KushCoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1044,KWD,KWD,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
1298,LBC,LBRY Credits,coin,AI/Big Data,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
2335,LBTC,Lightning Bitcoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1022,LC4,Leading Coin 4 Entrepreneurs,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
2540,LCC,Litecoin Cash,coin,Payments,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
853,LDOGE,LiteDoge,coin,,pos,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking | pq_nvtgl
107,LEAF,LeafCoin,coin,Yield,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
1429,LEVO,Levocoin,coin,,pow_only,0,0,,False,False,False,False,False,0,,False,0,,,,,not_started,ch1_staking[pow_only] | pq_nvtgl
